Gene	TF	Start	End
Glyma.05G096500.1	DOF5.1	491.0	509.0
Glyma.05G096500.1	DOF5.1	518.0	536.0
Glyma.05G096500.1	DOF5.1	1762.0	1790.0
Glyma.05G096500.1	DOF5.1	216.0	234.0
Glyma.05G096500.1	DOF5.1	824.0	842.0
Glyma.05G096500.1	DOF5.1	1503.0	1521.0
Glyma.05G096500.1	DOF5.4	228.0	234.0
Glyma.05G096500.1	DOF5.4	1455.0	1461.0
Glyma.05G096500.1	DOF5.8	216.0	234.0
Glyma.05G096500.1	DOF5.8	613.0	631.0
Glyma.05G096500.1	DOF5.8	824.0	842.0
Glyma.05G096500.1	DOF5.8	1488.0	1506.0
Glyma.05G096500.1	DOF5.8	1762.0	1790.0
Glyma.05G096500.1	DYT1	1342.0	1355.0
Glyma.05G096500.1	EFM	885.0	893.0
Glyma.05G096500.1	EIL4	1056.0	1064.0
Glyma.05G096500.1	FLC	95.0	108.0
Glyma.05G096500.1	GAF1	1762.0	1776.0
Glyma.05G096500.1	GATA11	1938.0	1945.0
Glyma.05G096500.1	GATA6	1935.0	1944.0
Glyma.05G096500.1	GT-2	651.0	661.0
Glyma.05G096500.1	GT-3a	1349.0	1362.0
Glyma.05G096500.1	GT-4	317.0	328.0
Glyma.05G096500.1	GT-4	411.0	422.0
Glyma.05G096500.1	HAT1	274.0	281.0
Glyma.05G096500.1	HAT2	411.0	418.0
Glyma.05G096500.1	HAT2	274.0	281.0
Glyma.05G096500.1	HDG1	969.0	978.0
Glyma.05G096500.1	HDG1	752.0	765.0
Glyma.05G096500.1	HDG1	977.0	986.0
Glyma.05G096500.1	HDG1	1189.0	1198.0
Glyma.05G096500.1	HDG11	970.0	978.0
Glyma.05G096500.1	HDG11	752.0	760.0
Glyma.05G096500.1	HDG11	977.0	985.0
Glyma.05G096500.1	HDG11	1618.0	1626.0
Glyma.05G096500.1	HDG7	752.0	765.0
Glyma.05G096500.1	HDG7	977.0	986.0
Glyma.05G096500.1	HDG7	1189.0	1198.0
Glyma.05G096500.1	HDG7	1618.0	1627.0
Glyma.05G096500.1	HDG7	969.0	978.0
Glyma.05G096500.1	JKD	540.0	551.0
Glyma.05G096500.1	JKD	1880.0	1891.0
Glyma.05G096500.1	KAN2	504.0	513.0
Glyma.05G096500.1	LHY	387.0	395.0
Glyma.05G096500.1	LHY	1558.0	1566.0
Glyma.05G096500.1	MYB113	1438.0	1447.0
Glyma.05G096500.1	MYB31	1815.0	1829.0
Glyma.05G096500.1	MYB77	1442.0	1450.0
Glyma.05G096500.1	NAC010	772.0	792.0
Glyma.05G096500.1	NAC017	456.0	462.0
Glyma.05G096500.1	NAC028	456.0	462.0
Glyma.05G096500.1	NAC031	1969.0	1987.0
Glyma.05G096500.1	NAC038	1969.0	1987.0
Glyma.05G096500.1	NAC057	456.0	462.0
Glyma.05G096500.1	NAC096	456.0	462.0
Glyma.05G096500.1	NAC103	772.0	778.0
Glyma.05G096500.1	OsCCA1	1560.0	1566.0
Glyma.05G096500.1	OsCCA1	387.0	393.0
Glyma.05G096500.1	PHL1	882.0	893.0
Glyma.05G096500.1	PHL1	884.0	895.0
Glyma.05G096500.1	PHL11	884.0	893.0
Glyma.05G096500.1	PHL11	884.0	893.0
Glyma.05G096500.1	PHL4	884.0	893.0
Glyma.05G096500.1	PHL4	884.0	893.0
Glyma.05G096500.1	PHL7	881.0	893.0
Glyma.05G096500.1	PI	1761.0	1777.0
Glyma.05G096500.1	PI	222.0	235.0
Glyma.05G096500.1	PK02532.1	1559.0	1566.0
Glyma.05G096500.1	PK02532.1	387.0	394.0
Glyma.05G096500.1	PK28565.1	1443.0	1450.0
Glyma.05G096500.1	REF6	1960.0	1968.0
Glyma.05G096500.1	REV	988.0	1001.0
Glyma.05G096500.1	REV	1148.0	1164.0
Glyma.05G096500.1	REV	1172.0	1191.0
Glyma.05G096500.1	REV	500.0	513.0
Glyma.05G096500.1	REV	681.0	694.0
Glyma.05G096500.1	REV	987.0	1003.0
Glyma.05G096500.1	REV	1150.0	1163.0
Glyma.05G096500.1	RVE1	1558.0	1566.0
Glyma.05G096500.1	RVE1	387.0	395.0
Glyma.05G096500.1	RVE4	387.0	395.0
Glyma.05G096500.1	RVE4	1558.0	1566.0
Glyma.05G096500.1	RVE5	387.0	395.0
Glyma.05G096500.1	RVE5	1558.0	1566.0
Glyma.05G096500.1	RVE6	387.0	395.0
Glyma.05G096500.1	RVE6	1558.0	1566.0
Glyma.05G096500.1	RVE7	1558.0	1566.0
Glyma.05G096500.1	RVE7	387.0	395.0
Glyma.05G096500.1	RVE7L	1558.0	1566.0
Glyma.05G096500.1	RVE7L	387.0	395.0
Glyma.05G096500.1	RVE8	387.0	395.0
Glyma.05G096500.1	RVE8	1558.0	1566.0
Glyma.05G096500.1	SGR5	1879.0	1891.0
Glyma.05G096500.1	SOC1	96.0	108.0
Glyma.05G096500.1	SOL1	144.0	158.0
Glyma.05G096500.1	SOL1	540.0	554.0
Glyma.05G096500.1	SOL1	565.0	579.0
Glyma.05G096500.1	SOL1	584.0	598.0
Glyma.05G096500.1	SOL1	671.0	685.0
Glyma.05G096500.1	SOL1	1004.0	1018.0
Glyma.05G096500.1	SOL1	1461.0	1475.0
Glyma.05G096500.1	SOL1	1665.0	1679.0
Glyma.05G096500.1	SOL1	547.0	561.0
Glyma.05G096500.1	SOL1	572.0	586.0
Glyma.05G096500.1	SOL1	678.0	692.0
Glyma.05G096500.1	SOL1	906.0	920.0
Glyma.05G096500.1	SOL1	999.0	1025.0
Glyma.05G096500.1	SOL1	1162.0	1176.0
Glyma.05G096500.1	SOL1	1350.0	1364.0
Glyma.05G096500.1	SPL15B	80.0	86.0
Glyma.05G096500.1	SPL15B	808.0	814.0
Glyma.05G096500.1	TCX2	144.0	158.0
Glyma.05G096500.1	TCX2	540.0	554.0
Glyma.05G096500.1	TCX2	572.0	598.0
Glyma.05G096500.1	TCX2	639.0	653.0
Glyma.05G096500.1	TCX2	671.0	685.0
Glyma.05G096500.1	TCX2	1004.0	1018.0
Glyma.05G096500.1	TCX2	1461.0	1475.0
Glyma.05G096500.1	TCX2	1665.0	1679.0
Glyma.05G096500.1	TCX2	572.0	586.0
Glyma.05G096500.1	TCX2	678.0	692.0
Glyma.05G096500.1	TCX2	906.0	920.0
Glyma.05G096500.1	TCX2	999.0	1025.0
Glyma.05G096500.1	TCX2	1162.0	1176.0
Glyma.05G096500.1	TCX2	1495.0	1509.0
Glyma.05G096500.1	TCX2	1672.0	1686.0
Glyma.05G096500.1	TCX3	589.0	600.0
Glyma.05G096500.1	TCX3	1643.0	1654.0
Glyma.05G096500.1	TCX3	1160.0	1171.0
Glyma.05G096500.1	TCX6	547.0	561.0
Glyma.05G096500.1	TCX6	572.0	586.0
Glyma.05G096500.1	TCX6	678.0	692.0
Glyma.05G096500.1	TCX6	906.0	920.0
Glyma.05G096500.1	TCX6	999.0	1025.0
Glyma.05G096500.1	TCX6	1162.0	1176.0
Glyma.05G096500.1	TCX6	1350.0	1364.0
Glyma.05G096500.1	TCX6	1672.0	1686.0
Glyma.05G096500.1	TCX6	144.0	158.0
Glyma.05G096500.1	TCX6	565.0	579.0
Glyma.05G096500.1	TCX6	584.0	598.0
Glyma.05G096500.1	TCX6	671.0	685.0
Glyma.05G096500.1	TCX6	1004.0	1018.0
Glyma.05G096500.1	TCX6	1461.0	1475.0
Glyma.05G096500.1	TCX6	1665.0	1679.0
Glyma.05G096500.1	TRP2	637.0	657.0
Glyma.05G096500.1	TRP2	1847.0	1867.0
Glyma.05G096500.1	TRP2	1741.0	1761.0
Glyma.05G096500.1	TSO1	143.0	157.0
Glyma.05G096500.1	TSO1	564.0	597.0
Glyma.05G096500.1	TSO1	669.0	684.0
Glyma.05G096500.1	TSO1	1003.0	1017.0
Glyma.05G096500.1	TSO1	1460.0	1474.0
Glyma.05G096500.1	TSO1	1657.0	1671.0
Glyma.05G096500.1	TSO1	122.0	136.0
Glyma.05G096500.1	TSO1	573.0	587.0
Glyma.05G096500.1	TSO1	679.0	693.0
Glyma.05G096500.1	TSO1	907.0	921.0
Glyma.05G096500.1	TSO1	1000.0	1026.0
Glyma.05G096500.1	TSO1	1163.0	1177.0
Glyma.05G096500.1	TSO1	1335.0	1349.0
Glyma.05G096500.1	TSO1	1496.0	1510.0
Glyma.05G096500.1	TSO1	1667.0	1687.0
Glyma.05G096500.1	VIT_17s0000g10420	1437.0	1444.0
Glyma.05G096500.1	VIT_17s0000g10420	1435.0	1442.0
Glyma.05G096500.1	YAB4	686.0	696.0
Glyma.05G096500.1	ZAT6	274.0	281.0
Glyma.05G096500.1	ZAT6	411.0	418.0
Glyma.05G096500.1	ZHD1	325.0	333.0
Glyma.05G096500.1	ZHD1	758.0	766.0
Glyma.05G096500.1	ZHD1	1191.0	1199.0
Glyma.05G096500.1	ZHD1	1803.0	1811.0
Glyma.05G096500.1	ZHD1	326.0	334.0
Glyma.05G096500.1	ZHD1	759.0	767.0
Glyma.05G096500.1	ZHD1	1192.0	1200.0
Glyma.05G096500.1	ZHD1	1804.0	1812.0
Glyma.05G096500.1	ZHD10	760.0	767.0
Glyma.05G096500.1	ZHD10	1193.0	1200.0
Glyma.05G096500.1	ZHD10	1805.0	1812.0
Glyma.05G096500.1	ZHD10	325.0	332.0
Glyma.05G096500.1	ZHD10	758.0	765.0
Glyma.05G096500.1	ZHD10	1191.0	1198.0
Glyma.05G096500.1	ZHD14	1890.0	1900.0
Glyma.05G096500.1	ZHD6	322.0	333.0
Glyma.05G096500.1	ZHD6	759.0	770.0
Glyma.05G096500.1	ZHD9	394.0	408.0
Glyma.05G096500.1	ZHD9	751.0	765.0
Glyma.05G096500.1	ZHD9	1184.0	1202.0
Glyma.05G096500.1	ZHD9	1796.0	1810.0
Glyma.05G096500.1	ZHD9	551.0	565.0
Glyma.05G096500.1	ZHD9	760.0	774.0
Glyma.05G096500.1	ZHD9	1193.0	1207.0
Glyma.05G096500.1	Zm00001d015407	882.0	897.0
Glyma.05G096500.1	Zm00001d015407	1024.0	1039.0
Glyma.05G096500.1	Zm00001d015407	880.0	895.0
Glyma.05G096500.1	Zm00001d027846	527.0	534.0
Glyma.05G096500.1	Zm00001d027846	4.0	11.0
Glyma.05G096500.1	Zm00001d038683	1992.0	1999.0
Glyma.05G096500.1	ZmbZIP25	740.0	749.0
Glyma.05G096500.1	ZmbZIP57	739.0	748.0
Glyma.05G096500.1	ZmbZIP72	446.0	455.0
Glyma.05G096500.1	bHLH80	214.0	222.0
Glyma.05G096500.1	myb.Ph3	1443.0	1451.0
Glyma.05G096500.1	squamosa	1654.0	1666.0
Glyma.05G096500.1	squamosa	96.0	108.0
Glyma.05G123000.1	AG	911.0	926.0
Glyma.05G123000.1	AGL1	911.0	926.0
Glyma.05G123000.1	AGL13	1081.0	1098.0
Glyma.05G123000.1	AGL13	1742.0	1759.0
Glyma.05G123000.1	AGL13	1797.0	1814.0
Glyma.05G123000.1	AGL15	1083.0	1098.0
Glyma.05G123000.1	AGL15	1799.0	1814.0
Glyma.05G123000.1	AGL16	911.0	925.0
Glyma.05G123000.1	AGL16	1083.0	1097.0
Glyma.05G123000.1	AGL16	1799.0	1813.0
Glyma.05G123000.1	AGL27	1798.0	1811.0
Glyma.05G123000.1	AGL27	36.0	49.0
Glyma.05G123000.1	AGL27	1817.0	1830.0
Glyma.05G123000.1	AGL6	1080.0	1098.0
Glyma.05G123000.1	AGL6	1796.0	1814.0
Glyma.05G123000.1	AGL63	911.0	925.0
Glyma.05G123000.1	AHL13	151.0	158.0
Glyma.05G123000.1	AHL13	466.0	473.0
Glyma.05G123000.1	AHL13	1845.0	1852.0
Glyma.05G123000.1	AHL20	536.0	543.0
Glyma.05G123000.1	AHL20	1805.0	1812.0
Glyma.05G123000.1	AHL25	536.0	543.0
Glyma.05G123000.1	AHL25	536.0	543.0
Glyma.05G123000.1	AP1	399.0	411.0
Glyma.05G123000.1	AP1	729.0	741.0
Glyma.05G123000.1	AP1	1083.0	1095.0
Glyma.05G123000.1	AP1	1799.0	1811.0
Glyma.05G123000.1	AP3	911.0	923.0
Glyma.05G123000.1	AP3	1083.0	1095.0
Glyma.05G123000.1	ARF13	1392.0	1405.0
Glyma.05G123000.1	ARF16	1910.0	1919.0
Glyma.05G123000.1	ARF25	1392.0	1403.0
Glyma.05G123000.1	ARF36	1395.0	1406.0
Glyma.05G123000.1	ARF39	1395.0	1405.0
Glyma.05G123000.1	ARF39	1267.0	1277.0
Glyma.05G123000.1	AT1G14600	238.0	245.0
Glyma.05G123000.1	AT1G19000	1539.0	1551.0
Glyma.05G123000.1	AT1G19000	611.0	623.0
Glyma.05G123000.1	AT1G19040	1528.0	1543.0
Glyma.05G123000.1	AT1G72740	946.0	956.0
Glyma.05G123000.1	AT1G74840	1540.0	1548.0
Glyma.05G123000.1	AT2G38090	1540.0	1552.0
Glyma.05G123000.1	AT2G38090	610.0	622.0
Glyma.05G123000.1	AT2G38300	238.0	247.0
Glyma.05G123000.1	AT2G38300	604.0	613.0
Glyma.05G123000.1	AT2G38300	577.0	586.0
Glyma.05G123000.1	AT2G40260	238.0	247.0
Glyma.05G123000.1	AT2G40260	604.0	613.0
Glyma.05G123000.1	AT2G40260	577.0	586.0
Glyma.05G123000.1	AT3G10580	1539.0	1552.0
Glyma.05G123000.1	AT3G10580	610.0	623.0
Glyma.05G123000.1	AT5G05790	610.0	623.0
Glyma.05G123000.1	AT5G47660	1311.0	1317.0
Glyma.05G123000.1	AT5G56840	610.0	623.0
Glyma.05G123000.1	AT5G56840	1539.0	1552.0
Glyma.05G123000.1	AT5G61620	1539.0	1552.0
Glyma.05G123000.1	AT5G61620	610.0	623.0
Glyma.05G123000.1	ATHB-13	758.0	765.0
Glyma.05G123000.1	ATHB-15	744.0	756.0
Glyma.05G123000.1	ATHB-15	158.0	170.0
Glyma.05G123000.1	ATHB-16	758.0	765.0
Glyma.05G123000.1	ATHB-20	758.0	765.0
Glyma.05G123000.1	ATHB-4	748.0	756.0
Glyma.05G123000.1	ATHB-40	548.0	558.0
Glyma.05G123000.1	ATHB-40	756.0	766.0
Glyma.05G123000.1	ATHB-40	758.0	768.0
Glyma.05G123000.1	ATHB-40	1320.0	1330.0
Glyma.05G123000.1	ATHB-5	748.0	755.0
Glyma.05G123000.1	ATHB-51	759.0	766.0
Glyma.05G123000.1	ATHB-51	1321.0	1328.0
Glyma.05G123000.1	ATHB-51	550.0	557.0
Glyma.05G123000.1	ATHB-53	758.0	766.0
Glyma.05G123000.1	ATHB-7	549.0	559.0
Glyma.05G123000.1	ATHB-X	758.0	766.0
Glyma.05G123000.1	At3g11280	610.0	623.0
Glyma.05G123000.1	BRN2	1528.0	1543.0
Glyma.05G123000.1	BZIP44	1525.0	1537.0
Glyma.05G123000.1	BZIP48	1525.0	1536.0
Glyma.05G123000.1	BZIP53	1525.0	1537.0
Glyma.05G123000.1	BZIP60	1131.0	1138.0
Glyma.05G123000.1	BZIP60	1131.0	1138.0
Glyma.05G123000.1	CDF2	195.0	201.0
Glyma.05G123000.1	CDF2	1445.0	1451.0
Glyma.05G123000.1	CDF2	1617.0	1623.0
Glyma.05G123000.1	CDF3	1616.0	1623.0
Glyma.05G123000.1	CDF5	393.0	418.0
Glyma.05G123000.1	CDF5	936.0	962.0
Glyma.05G123000.1	CDF5	184.0	204.0
Glyma.05G123000.1	CDF5	1434.0	1454.0
Glyma.05G123000.1	CDF5	1538.0	1558.0
Glyma.05G123000.1	CDF5	1684.0	1704.0
Glyma.05G123000.1	DF1	1311.0	1318.0
Glyma.05G123000.1	DIV1	1911.0	1921.0
Glyma.05G123000.1	DIV1	610.0	620.0
Glyma.05G123000.1	DOF1.5	1690.0	1705.0
Glyma.05G123000.1	DOF1.5	397.0	412.0
Glyma.05G123000.1	DOF1.5	1613.0	1628.0
Glyma.05G123000.1	DOF1.5	1968.0	1983.0
Glyma.05G123000.1	DOF1.6	1004.0	1011.0
Glyma.05G123000.1	DOF1.6	1616.0	1623.0
Glyma.05G123000.1	DOF1.7	1004.0	1014.0
Glyma.05G123000.1	DOF1.7	66.0	76.0
Glyma.05G123000.1	DOF2.5	1616.0	1623.0
Glyma.05G123000.1	DOF3.2	289.0	304.0
Glyma.05G123000.1	DOF3.2	399.0	414.0
Glyma.05G123000.1	DOF3.2	188.0	203.0
Glyma.05G123000.1	DOF3.2	997.0	1012.0
Glyma.05G123000.1	DOF3.2	1438.0	1453.0
Glyma.05G123000.1	DOF3.4	60.0	76.0
Glyma.05G123000.1	DOF3.4	281.0	297.0
Glyma.05G123000.1	DOF3.4	391.0	407.0
Glyma.05G123000.1	DOF3.4	1607.0	1623.0
Glyma.05G123000.1	DOF3.4	575.0	591.0
Glyma.05G123000.1	DOF3.4	832.0	848.0
Glyma.05G123000.1	DOF3.4	1004.0	1020.0
Glyma.05G123000.1	DOF3.4	1209.0	1225.0
Glyma.05G123000.1	DOF3.4	1538.0	1554.0
Glyma.05G123000.1	DOF3.5	195.0	201.0
Glyma.05G123000.1	DOF3.5	1445.0	1451.0
Glyma.05G123000.1	DOF3.5	1617.0	1623.0
Glyma.05G123000.1	DOF3.6	60.0	80.0
Glyma.05G123000.1	DOF3.6	288.0	308.0
Glyma.05G123000.1	DOF3.6	393.0	418.0
Glyma.05G123000.1	DOF3.6	507.0	530.0
Glyma.05G123000.1	DOF3.6	729.0	749.0
Glyma.05G123000.1	DOF3.6	942.0	962.0
Glyma.05G123000.1	DOF3.6	184.0	204.0
Glyma.05G123000.1	DOF3.6	575.0	595.0
Glyma.05G123000.1	DOF3.6	1434.0	1454.0
Glyma.05G123000.1	DOF3.6	1538.0	1558.0
Glyma.05G123000.1	DOF4.2	1314.0	1324.0
Glyma.05G123000.1	DOF4.2	1695.0	1705.0
Glyma.05G123000.1	DOF4.3	503.0	515.0
Glyma.05G123000.1	DOF4.7	1615.0	1623.0
Glyma.05G123000.1	DOF4.7	195.0	203.0
Glyma.05G123000.1	DOF4.7	1004.0	1012.0
Glyma.05G123000.1	DOF4.7	1445.0	1453.0
Glyma.05G123000.1	DOF5.1	575.0	593.0
Glyma.05G123000.1	DOF5.1	1538.0	1556.0
Glyma.05G123000.1	DOF5.1	58.0	76.0
Glyma.05G123000.1	DOF5.1	389.0	407.0
Glyma.05G123000.1	DOF5.1	510.0	528.0
Glyma.05G123000.1	DOF5.1	1189.0	1207.0
Glyma.05G123000.1	DOF5.4	195.0	201.0
Glyma.05G123000.1	DOF5.4	1445.0	1451.0
Glyma.05G123000.1	DOF5.4	1617.0	1623.0
Glyma.05G123000.1	DOF5.8	58.0	76.0
Glyma.05G123000.1	DOF5.8	389.0	407.0
Glyma.05G123000.1	DOF5.8	939.0	957.0
Glyma.05G123000.1	DOF5.8	1189.0	1207.0
Glyma.05G123000.1	DOF5.8	575.0	593.0
Glyma.05G123000.1	DOF5.8	1680.0	1698.0
Glyma.05G123000.1	E2FC	109.0	123.0
Glyma.05G123000.1	E2FC	1608.0	1622.0
Glyma.05G123000.1	EFM	236.0	244.0
Glyma.05G123000.1	EFM	237.0	245.0
Glyma.05G123000.1	EFM	603.0	611.0
Glyma.05G123000.1	EIL3	1220.0	1227.0
Glyma.05G123000.1	ERF094	1518.0	1524.0
Glyma.05G123000.1	ERF13	1518.0	1524.0
Glyma.05G123000.1	ERF15	1517.0	1524.0
Glyma.05G123000.1	ERF1B	1517.0	1524.0
Glyma.05G123000.1	EmBP-1	711.0	718.0
Glyma.05G123000.1	FLC	910.0	923.0
Glyma.05G123000.1	FLC	1798.0	1811.0
Glyma.05G123000.1	FUS3	1164.0	1170.0
Glyma.05G123000.1	GAF1	524.0	538.0
Glyma.05G123000.1	GAF1	1080.0	1094.0
Glyma.05G123000.1	GAF1	1743.0	1757.0
Glyma.05G123000.1	GATA1	1063.0	1072.0
Glyma.05G123000.1	GATA10	1062.0	1069.0
Glyma.05G123000.1	GATA11	320.0	327.0
Glyma.05G123000.1	GATA11	1062.0	1069.0
Glyma.05G123000.1	GATA14	1062.0	1069.0
Glyma.05G123000.1	GATA19	1064.0	1072.0
Glyma.05G123000.1	GATA20	1064.0	1071.0
Glyma.05G123000.1	GATA6	317.0	326.0
Glyma.05G123000.1	GT-1	544.0	551.0
Glyma.05G123000.1	GT-2	1309.0	1319.0
Glyma.05G123000.1	GTL1	1311.0	1318.0
Glyma.05G123000.1	GTL1	543.0	550.0
Glyma.05G123000.1	HAT22	758.0	766.0
Glyma.05G123000.1	HAT5	758.0	766.0
Glyma.05G123000.1	HAT5	758.0	766.0
Glyma.05G123000.1	HHO5	1281.0	1288.0
Glyma.05G123000.1	HRS1	600.0	611.0
Glyma.05G123000.1	HSFA1B	901.0	908.0
Glyma.05G123000.1	HSFA1B	1281.0	1288.0
Glyma.05G123000.1	HSFA1E	1825.0	1838.0
Glyma.05G123000.1	HSFB2A	900.0	909.0
Glyma.05G123000.1	HSFB2B	900.0	910.0
Glyma.05G123000.1	HSFB4	1824.0	1833.0
Glyma.05G123000.1	HSFC1	1351.0	1358.0
Glyma.05G123000.1	IDD1	1743.0	1754.0
Glyma.05G123000.1	IDD11	524.0	535.0
Glyma.05G123000.1	IDD11	1743.0	1754.0
Glyma.05G123000.1	IDD4	523.0	537.0
Glyma.05G123000.1	IDD4	1742.0	1756.0
Glyma.05G123000.1	IDD5	1743.0	1756.0
Glyma.05G123000.1	IDD6	221.0	236.0
Glyma.05G123000.1	IDD6	523.0	538.0
Glyma.05G123000.1	IDD6	1079.0	1094.0
Glyma.05G123000.1	IDD6	1742.0	1757.0
Glyma.05G123000.1	IDD7	524.0	537.0
Glyma.05G123000.1	IDD7	1743.0	1756.0
Glyma.05G123000.1	JKD	524.0	535.0
Glyma.05G123000.1	JKD	1451.0	1462.0
Glyma.05G123000.1	JKD	1743.0	1754.0
Glyma.05G123000.1	KAN2	238.0	247.0
Glyma.05G123000.1	KAN2	604.0	613.0
Glyma.05G123000.1	KAN2	577.0	586.0
Glyma.05G123000.1	KUA1	613.0	620.0
Glyma.05G123000.1	LHY	454.0	462.0
Glyma.05G123000.1	MGP	1742.0	1754.0
Glyma.05G123000.1	MYB113	373.0	382.0
Glyma.05G123000.1	MYB81	374.0	382.0
Glyma.05G123000.1	MYR2	1179.0	1186.0
Glyma.05G123000.1	MYR2	604.0	611.0
Glyma.05G123000.1	NAC013	1528.0	1546.0
Glyma.05G123000.1	NAC013	1528.0	1546.0
Glyma.05G123000.1	NAC020	1526.0	1546.0
Glyma.05G123000.1	NAC025	1527.0	1534.0
Glyma.05G123000.1	NAC031	1528.0	1546.0
Glyma.05G123000.1	NAC058	1528.0	1546.0
Glyma.05G123000.1	NAC071	1714.0	1728.0
Glyma.05G123000.1	NAC071	1529.0	1543.0
Glyma.05G123000.1	NAC073	1714.0	1728.0
Glyma.05G123000.1	NAC087	1528.0	1546.0
Glyma.05G123000.1	NLP7	196.0	203.0
Glyma.05G123000.1	NLP7	1697.0	1704.0
Glyma.05G123000.1	NTL8	1915.0	1922.0
Glyma.05G123000.1	NUC	1743.0	1754.0
Glyma.05G123000.1	OsFBH1	1795.0	1801.0
Glyma.05G123000.1	PHL1	234.0	245.0
Glyma.05G123000.1	PHL1	236.0	247.0
Glyma.05G123000.1	PHL1	1179.0	1190.0
Glyma.05G123000.1	PHL1	1965.0	1976.0
Glyma.05G123000.1	PHL11	236.0	245.0
Glyma.05G123000.1	PHL11	1179.0	1188.0
Glyma.05G123000.1	PHL11	236.0	245.0
Glyma.05G123000.1	PHL11	1179.0	1188.0
Glyma.05G123000.1	PHL12	1180.0	1191.0
Glyma.05G123000.1	PHL12	1966.0	1977.0
Glyma.05G123000.1	PHL4	236.0	245.0
Glyma.05G123000.1	PHL4	236.0	245.0
Glyma.05G123000.1	PHL7	233.0	245.0
Glyma.05G123000.1	PHL7	236.0	248.0
Glyma.05G123000.1	PHL7	602.0	614.0
Glyma.05G123000.1	PHL7	1965.0	1977.0
Glyma.05G123000.1	PI	1082.0	1095.0
Glyma.05G123000.1	PK23964.1	710.0	716.0
Glyma.05G123000.1	PK27149.1	1528.0	1535.0
Glyma.05G123000.1	RAV2	228.0	235.0
Glyma.05G123000.1	RAV2	1557.0	1564.0
Glyma.05G123000.1	REV	746.0	769.0
Glyma.05G123000.1	REV	755.0	768.0
Glyma.05G123000.1	RIN	61.0	70.0
Glyma.05G123000.1	RVE1	454.0	462.0
Glyma.05G123000.1	RVE4	151.0	159.0
Glyma.05G123000.1	RVE5	454.0	462.0
Glyma.05G123000.1	RVE6	454.0	462.0
Glyma.05G123000.1	RVE6	1346.0	1354.0
Glyma.05G123000.1	RVE7	454.0	462.0
Glyma.05G123000.1	RVE7L	454.0	462.0
Glyma.05G123000.1	RVE8	454.0	462.0
Glyma.05G123000.1	SEP1	911.0	923.0
Glyma.05G123000.1	SEP1	1083.0	1095.0
Glyma.05G123000.1	SGR5	1743.0	1755.0
Glyma.05G123000.1	SMZ	1930.0	1937.0
Glyma.05G123000.1	SOC1	1083.0	1095.0
Glyma.05G123000.1	SOC1	1799.0	1811.0
Glyma.05G123000.1	SOL1	1809.0	1823.0
Glyma.05G123000.1	SPL11	1101.0	1108.0
Glyma.05G123000.1	SPL13B	811.0	823.0
Glyma.05G123000.1	SPL14B	811.0	823.0
Glyma.05G123000.1	SPL15B	845.0	851.0
Glyma.05G123000.1	SPL15B	968.0	974.0
Glyma.05G123000.1	SPL15B	998.0	1004.0
Glyma.05G123000.1	SPL19B	811.0	823.0
Glyma.05G123000.1	SPL19B	811.0	823.0
Glyma.05G123000.1	SPL3D	811.0	823.0
Glyma.05G123000.1	SPL4A	811.0	823.0
Glyma.05G123000.1	SRM1	1912.0	1920.0
Glyma.05G123000.1	SRM1	611.0	619.0
Glyma.05G123000.1	SVP	545.0	560.0
Glyma.05G123000.1	SVP	911.0	926.0
Glyma.05G123000.1	SVP	1083.0	1098.0
Glyma.05G123000.1	TCP7	1788.0	1798.0
Glyma.05G123000.1	TCX2	1809.0	1823.0
Glyma.05G123000.1	TCX2	824.0	838.0
Glyma.05G123000.1	TCX6	1809.0	1823.0
Glyma.05G123000.1	TEIL	1220.0	1227.0
Glyma.05G123000.1	TEM1	228.0	235.0
Glyma.05G123000.1	TEM1	1557.0	1564.0
Glyma.05G123000.1	TGA10	1129.0	1138.0
Glyma.05G123000.1	TGA2	1130.0	1139.0
Glyma.05G123000.1	TGA2	1130.0	1139.0
Glyma.05G123000.1	TGA3	1130.0	1140.0
Glyma.05G123000.1	TGA3	1129.0	1139.0
Glyma.05G123000.1	TGA4	1128.0	1138.0
Glyma.05G123000.1	TGA5	1130.0	1138.0
Glyma.05G123000.1	TGA5	1131.0	1139.0
Glyma.05G123000.1	TGA6	1130.0	1139.0
Glyma.05G123000.1	TGA6	1130.0	1139.0
Glyma.05G123000.1	TGA7	1130.0	1139.0
Glyma.05G123000.1	TGA7	1130.0	1139.0
Glyma.05G123000.1	TGA9	1129.0	1139.0
Glyma.05G123000.1	TRB1	948.0	956.0
Glyma.05G123000.1	TRB2	1423.0	1433.0
Glyma.05G123000.1	TRP1	288.0	308.0
Glyma.05G123000.1	TRP1	941.0	961.0
Glyma.05G123000.1	TRP2	289.0	309.0
Glyma.05G123000.1	TRP2	942.0	962.0
Glyma.05G123000.1	TSO1	534.0	548.0
Glyma.05G123000.1	TSO1	1807.0	1822.0
Glyma.05G123000.1	TSO1	825.0	839.0
Glyma.05G123000.1	TSO1	1810.0	1824.0
Glyma.05G123000.1	WIP5	941.0	953.0
Glyma.05G123000.1	WIP5	1235.0	1247.0
Glyma.05G123000.1	WRKY11	1939.0	1949.0
Glyma.05G123000.1	WRKY11	1697.0	1707.0
Glyma.05G123000.1	WRKY11	1877.0	1887.0
Glyma.05G123000.1	WRKY14	1698.0	1707.0
